Param0,String
24125,Refugee Camp Barracks
24126,Refugee Camp Round Barracks
24127,Waragon Egg
24128,Circle Ruins Tree
24129,Witch Tower
24130,Saunil Immobile Catapult
24131,Saunil Mobile Catapult
24132,Saunil Siege Tower
24133,Goblin Mine
24134,Rooted Old Wood Treant
24135,Treant Summon Tower 2
24136,Treant Summon Tower 3
24137,Junk Pile
24138,Stoneback Crab Egg
24139,Troll Wagon
24140,Arrow
24141,Ballista
24142,Flaming Arrow
24143,Wagon Impact
24144,Cron Castle Watchtower
24145,Cron Castle Flag
24146,Cron Castle Barracks
24147,Calpheon Imp Wagon
24148,Sausan Watchtower
24149,Sausan Supply Camp
24150,Sausan Tent
24151,Tacky Fire Cannon
24152,Tacky Surveillance Dugout
24153,Lava Swamp
24154,Giant Cooking Table
24155,Faded Ancient Relic
24156,Obsidian Rift
24157,Ahib Dark Chaser
24158,Ahib Condemner
24159,Ahib Dark Champion
24160,Dark Knight
24161,Ulutuka
24162,Olun's Golem
24163,Golem's Left Arm
24164,Turo Pike Warrior
24165,Turo Berserker
24166,Boulder Golem
24167,Rock Golem
24168,Indomitable Golem
24169,Condensed Power Stone
24170,Obsidian Rift
24171,Olun's Golem
24172,Golem's Left Arm
24173,Obsidian Rift
24174,Olun's Golem
24175,Golem's Left Arm
24176,Erebjork's Emissary
24177,Erebjork
24178,Radiant Giant Afuaru
24179,Afuaru
24180,Trial of Erethea
24183,Apocros
24184,Lykina
24195,Summon Invisible Monster
24196,Treasure Chest
24197,Small Treasure Chest
24198,Afuaru
24199,Ronin
24200,Forgotten Trial's Legacy
24201,Red Orc Shamanic Cauldron
24202,Shadow Knight Master's Grave
24203,Dragon Protection Tower
24204,Troll Protection Tower
24205,Troll Ration Depot
24206,Troll Ration Depot 2
24207,Harpy Nest
24208,Bandit Treasure Wagon
24209,Bandit Treasure Chest
24210,Tacky Stone Wagon
24211,Cyclops Giant Statue
24212,Cyclops Statue
24213,Cyclops Food Drying Stand
24214,Elementalist's Stone Tower
24215,Wandering Rogue Prison
24216,Bashim Target Totem
24217,Bashim Altar
24218,Cadry Large Cannon
24219,Cadry Ruins Prison
24220,Cadry Small Cannon
24221,Cadry Summoning Stone
24222,Basilisk Statue
24223,Elric Shamanic Tree
24224,Ritual Tool of Corruption
24225,Desert Naga Gigantic Guardian
24226,Desert Naga Statue
24227,Equipment Holder
24228,Wandering Rogue Obsidian Altar
24229,Defense Trench
24230,Helm Tribe Mine
24231,Helm Tribe Forge
24232,Sausan Golden Wagon
24233,Sausan Supply Chest
24234,Ambushing Stone Spider
24235,Petrified Laborer Sculpture
24236,Remnants of Kzarka
24237,Treasure Chamber of One-Eyed Giant
24238,Treant Crystal Tree
24239,Cave Stalactite
24240,Crude Watchtower
24241,Mane Tunnel
24242,Mane Grave
24243,Blinding Stone Grave
24244,Golem Summoning Stone
24245,Helm Tribe Mineral Wagon
24246,Stone Hole Spider House
24247,Stone Hole Spider Den
24248,Hand of Kzarka
24249,Rotten Swamp
24250,Rotten Sand Tower
24251,Mediah Stoneback Crab Egg
24252,Tacky Wood Doll
24253,Grudged Sword
24254,Ancient Ruins Guard Tower
24255,Cox Prison
24256,Guard Tower of Earth
24257,Centaurus Treasure Chest
24258,Desert Fogan Sculpture
24259,Desert Fogan Statue
24260,Desert Fogan Food Depot
24261,Argos Sand Tower
24262,Argos Obsidian Altar
24263,Argos Obsidian Energy
24264,Argos Artifact Repository
24265,Valencia Lizardman Column
24266,Sandstorm Watchtower
24267,Sandstorm Bear Trap
24268,Desert Trap
24269,Sandstorm Large Watchtower
24270,Sandstorm Barracks
24271,Bandit's Treasure Chest
24272,Stone Waragon Egg
24273,Ancient Dungeon Guard Tower
24274,Hystria Guard Tower
24275,Hystria Watch Tower
24276,Caphras' Torture Device
24277,Jail Alarm Device
24278,Pile of Jail Junk
24279,Aakman Illusion Statue
24280,Aakman Illusion Trap
24281,Lava Phlogiston Condenser
24282,Lava Hydraulic Nozzle
24283,Lava Sulfur Bundle
24284,Jail Trap
24285,Cox Red Barracks
24286,Cox Black Barracks
24287,Rosa-scented Brazier
24288,Strong Scented Hearth
24289,Redfoot's Treasure Chest
24290,Jack's Treasure Chest
24291,Cox Victory Flag
24292,Cox Death Flag
24293,Pirate Cho's Jail
24294,Pirate Mel's Jail
24295,Cox Watchman's Amulet
24296,Cox Combatant's Amulet
24297,Cox Pirate's Jewel
24298,Manshaum Charm
24299,Manshaum Totem
24300,Manshaum Hut
24301,Mirumok Lookout
24302,Mirumok Watcher
24303,Treant Ghost Tree
24304,Treant Old Tree
24305,Beehive
24306,Stone Hole Spider Den
24307,Twinkle-in-the-Dark Mushroom
24308,Cotton Bubble Mushroom
24309,Trumpet Bell Poison Mushroom
24310,Fadus Double Barrack
24311,Loopy Tree Forest 2
24312,Fadus Supply Barrack
24313,Gyfin Rhasia Tower of Carnage
24314,Gyfin Rhasia Tower of Transfusion
24315,Gyfin Rhasia Temple 3
24316,White Tree Thorn Vine
24317,White Tree Lake 2
24318,Ron's Mirror
24319,Sausan Golden Wagon
24320,Sausan Supply Chest
24321,Enchanting Garmoth Statue
24322,Traitor's Jail
24323,Enraged Garmoth Statue
24324,Wandering Rogue Obsidian Altar
24325,Venomous Swamp Nest
24326,Bronk Food Storages
24327,Bronk Huts
24328,Garud's Grave
24329,Swamp Thorn Tentacle Nest
24330,Lateh's Grave
24331,Belcadas's Grave
24332,Nybrica's Grave
24333,Federik's Grave
24334,Hot Springs
24335,Enchanting Garmoth Statue
24336,Enraged Garmoth Statue
24337,Black Crystal Seaweed
24338,Ocean Crystal Seaweed
24339,Protty Ootheca
24340,Lavender Kuku Bird Nest
24341,Force Field Defender
24342,Tower of Restoration
24343,Eyes of the Deep Sea
24344,Eye of Agony
24345,Eye of Despair
24346,Eye of Wrath
24347,Olun's Heart
24348,Olun's Statue
24349,Olun's Power Tower
24350,Turo Resting Spot
24351,Turo Charm
24352,Turo Totem
24353,Remnants of Corruption
24354,Amulet of Decay
24355,Pillar of Despair
24356,Traces of a Corrupt Star
24357,Unstable Star Debris
24358,Rift Seed
24359,Cave Stalactite
24360,Erebjork's Emissary
24361,Erebjork
24362,Jordine
24363,Vercedes
24364,Vercedes
24365,Vercedes
24366,Ironclad Murraska
24367,Erethea's Limbo
24368,Erethea's Limbo
24369,Erethea's Limbo
24370,Erethea's Limbo
24371,Erethea's Limbo
24372,Erethea's Limbo
24373,Erethea's Limbo
24374,Erethea's Limbo
24375,Murrowak Burrow
24376,Murrowak Burrow
24377,Murrowak Burrow
24378,Erebjork
24379,Erebjork's Emissary
24380,Winter Tree Fossil
24381,Deprived Kzarka
24382,Transmuting Kzarka
24383,Restrained Kzarka
24384,Consumed Kzarka
24385,Transcended Kzarka
24386,Kzarka
24387,Erekhantus
24388,Erekhantus
24389,Erekhantus
24390,Erekhantus
24391,Erekhantus
24392,Erekhantus
24393,Erekhantus
24394,Treasure Chest
24395,Erethea's Limbo
24396,Erethea's Limbo
24397,Treasure Chest
24398,Limbo Spire
24399,Erekhantus
24400,Erekhantus
24401,Red Orc Prison
24402,Fairy of Light
24403,Remnant of Light
24404,Remnant of Light
24405,Red Orc
24406,Red Orc Warrior
24407,Red Orc Elite Soldier
24408,Red Orc Fighter
24409,Red Orc Berserker
24410,Long Red Orc
24411,Firewood Orc
24412,Small Red Orc
24413,Small Red Orc Warrior
24414,Red Orc Wizard
24415,Swamp Naga
24416,Swamp Naga Apprentice Spearman
24417,Swamp Naga Apprentice Axeman
24418,Swamp Naga Axeman
24419,Swamp Naga Commander
24422,Swamp Fogan
24423,Swamp Fogan Guard
24424,Swamp Fogan Lookout
24425,Swamp Fogan Fortuneteller
24426,Big Swamp Fogan
24427,Small Swamp Fogan
24428,Swamp Fogan Warrior
24429,Cultist
24430,Cultist Warrior
24431,Cultist Shaman
24432,Cultist Giant Warrior
24433,Cultist Warrior
24434,Altar Imp
24435,Altar Imp Warrior
24436,Altar Imp Scout
24437,Altar Imp Trainer
24438,Altar Imp Fighter
24439,Small Altar Imp
24440,Raid Captain of the Bandits
24441,Bandit Warrior
24442,Bandit Archer
24443,Defense Captain of the Bandits
24444,Demibeast Bandit Warrior
24445,Trained Wolf
24446,Giant Bandit
24451,Infantry
24452,Vanguard
24453,Patrol
24454,Wizard
24455,Elite Infantry
24456,Elite Guard
24458,Al Rhundi
24459,Org
24460,Org
24461,Biraghi
24462,Biraghi Bandit
24463,Biraghi Treasure Chest
24464,Bandit Archer
24465,Bandit Defense Captain
24466,Trained Wolf
24467,Giant Bandit
24468,Biraghi Bandit
24469,Bandit Archer
24470,Bandit Defense Captain
24471,Trained Wolf
24472,Giant Bandit
24473,Swamp Naga
24474,Traval
24475,Titium
24476,Swamp Naga
24477,Swamp Naga Apprentice Spearman
24478,Swamp Naga Apprentice Axeman
24479,Swamp Naga Axeman
24480,Swamp Naga Commander
24481,Swamp Fogan
24482,Swamp Fogan
24483,Swamp Fogan Guard
24484,Swamp Fogan Fortuneteller
24485,Big Swamp Fogan
24486,Small Swamp Fogan
24487,Swamp Fogan Warrior
24488,Poisonous Swamp Plant
24489,Vanguard
24490,Vanguard
24491,Patrol
24492,Wizard
24493,Elite Infantry
24494,Elite Guard
24495,Vanguard
24496,Patrol
24497,Wizard
24498,Elite Infantry
24499,Elite Guard
24500,Vanguard
24501,Crimson Bell
24502,Crimson Bell
24503,Cultist
24504,Muskan of Madness
24505,Muskan of Madness
24506,Cultist
24507,Cultist Warrior
24508,Cultist Shaman
24509,Cultist Giant Warrior
24510,Imp Flag
24511,Imp Soul
24512,Altar Imp
24513,Altar Imp Warrior
24514,Altar Imp Scout
24515,Altar Imp Trainer
24516,Altar Imp Fighter
24517,Small Altar Imp
24518,Dastard Bheg
24519,Cultist
24520,Cultist
24521,Cultist Shaman
24522,Biraghi Bandit
24523,Swamp Naga
24524,Swamp Fogan
24525,Swamp Fogan
24526,Swamp Naga
24551,Forgotten Trial's Legacy
24552,Elion's Blessing
24553,Deep Sunken Darkness
24554,Deep Sunken Darkness
24555,Centipede Ruffian
24556,Centipede Hooligan
24557,Centipede Strongman
24558,Bulgasal Soldier
24559,Bulgasal
24560,Bulgasal
24561,Dark Bonghwang
24562,Jigwi
24565,Deposed Crown Prince
24566,Blue-clad Youth
24567,Uturi
24569,Cheoyong
24570,Grampa Sackbeard
24571,Grampa Sackbeard
24572,Grampa Sackbeard
24573,Bean Archer
24574,Red Bean Swordsman
24575,Millet Spearman
24576,Tiger
24577,Fox
24578,Deer
24579,Bulgasal Soldier
24580,Marten
24581,Marten
24582,Ominous Barrier
24583,Centipede Eldest Thug
24584,Water's Reflection
24585,Heart's Reflection
24586,Trial of Wisdom
24587,Trial of Wisdom
24588,Trial of Wisdom
24589,Trial of Wisdom
24590,Trial of Wisdom
24591,Trial of Wisdom
24592,Trial of Wisdom
24593,Trial of Wisdom
24594,Trial of Wisdom
24595,Trial of Wisdom
24596,Trial of Wisdom
24597,Hellfire-Infused Flame
24598,Rising Hellfire
24599,Flame of Resentment
24600,Jigwi's Flame
24601,Oreturem
24602,Syketurem
24603,Vayeturem
24604,Bulgasal's Iron Armor
24605,Blazing Iron
24606,Bulgasal
24607,Heinton
24608,Veinturam
24609,Keluos
24610,Giant Olun Golem
24611,Olun's Cradle
24612,Olun's Path
24613,Olun's Rest
24614,Sebekaruk
24615,Sebekaruk
24616,Object
24617,Object
24618,Object
24619,Object
24620,Object
24621,Object
24622,Object
24623,Object
24624,Gigantus
24625,Cube
24626,Core
24627,Core
24628,Transfer Device
24629,Tower
24630,Tower
24631,Lantern
24632,Die
24633,Lekra Vuhuma
24634,Lekra Vuhuma
24635,Sebekaruk
24636,Lekra Vuhuma
24637,Lekra Vuhuma
24638,Energy Golem
24639,Control Invisible
24640,Concentrated Energy
24641,Lekra Vuhuma
24642,Light
24643,Gigantus
24644,Yellow Light Gimmick
24645,Lekra Vuhuma
24646,Cradle - Sol Magia
24647,Sebekaruk
24648,Sebekaruk
24649,Sebekaruk
24650,Sebekaruk
24651,Tripped Safeguard
24652,Veinturam
24653,Object
24654,Kyvelan's Illusion
24655,Oreturem
24656,Syketurem
24657,Vayeturem
24658,Heinton
24659,Veinturam
24660,Keluos
24661,Sebekaruk
24662,Cube
24663,Core
24664,Core
24665,Transfer Device
24666,Tower
24667,Tower
24668,Lantern
24669,Die
24670,Lekra Vuhuma
24671,Lekra Vuhuma
24672,Sebekaruk
24673,Lekra Vuhuma
24674,Lekra Vuhuma
24675,Energy Golem
24676,Control Invisible
24677,Concentrated Energy
24678,Lekra Vuhuma
24679,Light
24680,Gigantus
24681,Yellow Light Gimmick
24682,Lekra Vuhuma
24683,Cradle - Sol Magia
24684,Sebekaruk
24685,Sebekaruk
24686,Sebekaruk
24687,Sebekaruk
24688,Tripped Safeguard
24689,Veinturam
24690,Yolu's Watchman
24691,Black Energy
24692,Yolu's Watchman
24693,Veinturam
24694,Veinturam
24695,Monoceros's Illusion
24696,Cetus's Illusion
24697,Lacerta's Illusion
24698,Creomar's Illusion
24699,Krahtenn's Illusion
24700,Device
24717,Fox
24731,Imp Work Supervisor
24732,Troll Work Supervisor
24733,Goyoung
24736,Bulgasal
24737,Uturi
24738,Sangoon
24739,Duoksini
24740,Golden Pig King
24741,Bean Archer
24742,Red Bean Swordsman
24743,Millet Spearman
24744,Jurong
24745,Duoksini
24746,Deposed Crown Prince
24747,Sun Aura
24748,Burning Oil
24749,Blazing Iron
24750,Impassioned Amarillos
24751,Heart of Creation
24752,Tuntaros
24753,Impassioned Amarillos
24754,Keluos
24755,Keluos
24756,Keluos
24757,Keluos
24758,Veinturam
24759,Poisoned Area
24760,Blessing of Tunta
24761,Impassioned Amarillos
24762,Impassioned Amarillos
24763,Bush
24764,Bush
24765,Impassioned Amarillos
24766,Impassioned Amarillos
24767,Root of Creation
24768,Vendum
24769,Vrekahim
24770,Vayeturem
24771,Syketurem
24772,Oreturem
24773,Power Source
24774,Sol Magia
24775,Impassioned Amarillos
24776,Root of Creation
24777,Heinton
24778,Yolu's Eye
24779,Impassioned Amarillos
24780,Impassioned Amarillos
24781,Impassioned Amarillos
24782,Impassioned Amarillos
24783,Impassioned Amarillos
24784,Impassioned Amarillos
24785,Yolu's Password
24786,Yolu's Password
24787,Impassioned Amarillos
24788,Impassioned Amarillos
24789,Impassioned Amarillos
24790,Impassioned Amarillos
24791,Root of Creation
24792,Sol Magia
24793,Impassioned Amarillos
24794,Sol Magia
24795,Sol Magia
24796,Yolu's Password
24797,Yolu's Barrier
24798,Teleport to Treasure Room
24799,Vendum
24800,Giant
24801,Giant Brawler
24802,Giant Combatant
24803,Saunil Fighter
24804,Saunil Armored Warrior
24805,Saunil Elder
24806,Saunil Brawler
24807,Saunil Guard
24808,Saunil Warrior
24809,Saunil Archer
24810,Saunil Elite Soldier
24811,Saunil Vanguard
24812,Saunil Commander
24827,World-weary Soul
24828,World-weary Soul
24829,World-weary Soul
24830,Soul of the Dead
24831,Mark of Hope
24832,Skeleton
24833,Skeleton Archer
24834,Skeleton Warrior
24835,Skeleton Wolf
24836,Skeleton Lizard
24854,Troll
24855,Troll Warrior
24856,Troll Thrower
24857,Troll Shaman
24858,Troll Elite Warrior
24859,Grand Rhutum Chief
24860,Fireball
24871,Bamboo Legion
24872,Bamboo Legion Scout
24873,Bamboo Legion Scout
24874,Bamboo Legion Scout
24875,Bamboo Legion Spearman
24876,Bamboo Legion Swordsman
24877,Bamboo Legion Archer
24878,Bamboo Legion
24879,Bamboo Legion
24880,Bamboo Legion Spearman
24881,Bamboo Legion Swordsman
24882,Bamboo Legion Archer
24883,Songakshi
24890,Young Valtarra
24891,Young Okiara
24892,Young Narc
24893,Biraghi Treasure Chest
24894,Biraghi Treasure Chest
24895,Altar Imp
24896,Altar Imp Warrior
24897,Altar Imp Scout
24898,Altar Imp Trainer
24899,Altar Imp Fighter
24900,Barrack
24901,Barrack
24902,Troll
24903,Troll
24904,Troll Warrior
24905,Troll Thrower
24906,Troll Shaman
24907,Troll Porter
24908,Troll Catapult
24909,Troll Elite Warrior
24910,Ancient Troll
24911,Ancient Troll Warrior
24912,Ancient Troll Thrower
24913,Ancient Troll Shaman
24914,Brand of Hadum
24915,Ancient Troll Elite Warrior
24916,Giant
24917,Giant Brawler
24918,Giant Combatant
24919,Giant Fighter
24920,Giant Warrior
24921,Giant Combatant
24922,Rhutum Soldier
24923,Rhutum Fighter
24924,Rhutum Elite Brawler
24925,Rhutum Wizard
24926,Rhutum Archer
24927,Rhutum Elite Warrior
24928,Rhutum Elite Archer
24929,Rhutum Elite Brawler
24930,Skeleton
24931,Skeleton Archer
24932,Skeleton Warrior
24933,Skeleton Wolf
24934,Green Orc Skeleton Warrior
24935,Skeleton Lizard
24936,Skeleton Witmirth
24937,Green Orc Skeleton Warrior
24938,Gehaku
24939,Saunil Siege Captain
24940,Hexe Marie
24941,Saunil Immobile Catapult
24942,Saunil Mobile Catapult
24943,Saunil Siege Tower
24944,Rhutum Hut
24945,Rhutum Cannon
24946,Rhutum Tower
24947,Rhutum Flag
24948,Rhutum Ration
24949,Dimensional Fissure
24952,Skeleton Warrior
24954,Hexe Marie
24955,Giant Combatant
24956,Kitskala
24957,Calestra
24958,Charpene
24959,Gigagord
24960,Calpheonian Soldier
24961,Calpheonian Soldier
24962,Saunil Soldier
24963,Calpheon Flag
24964,Saunil Fighter
24965,Saunil Brawler
24966,Saunil Vanguard
24967,Mark of Hadum
24968,Hadum's Kin
24969,Hadum's Kin
24970,Hadum's Kin
24971,Ogre
24972,Cyclops
24973,Hadum's Kin
24974,Explosion of Despair
24975,Gigagord
24976,Ogre
24977,Cyclops
24978,Gigagord
24979,Ogre
24980,Cyclops
24981,Hadum's Kin
24982,Rhutum Soldier
24983,Rhutum Fighter
24984,Rhutum Elite Brawler
24985,Rhutum Wizard
24986,Rhutum Archer
24987,Rhutum
24988,Rhutum Supply Chest
24989,Rhutum Elite Archer
25001,Pile of Fish
25002,Rebel Supply
25003,Rebel Barricade
25004,Prison
25005,Damaged Handcart
25006,Altar Imp Prison
25007,Test Object 7
25008,Red Orc Barricade
25009,Imp Pigpen
25010,Giant Sculpture
25011,Stable
25012,Stable_1
25013,Khuruto Prison
25014,Rhutum Barricade
25015,Khuruto Sacrifice
25016,Troll Barricade
25017,Test Object 16
25018,Serendia Shrine Victim
25019,Waragon Egg
25020,Ancient Ruins Stone Gate
25021,Captive Prison
25022,Harpy Abductor
25023,Collapsed Rocks
25024,Troll Siege Soldier
25025,Box
25026,Arrow
25027,Old Memorial Stone
25028,Old Coffin
25029,Ballista
25030,Cron Castle Supply
25031,Cron Castle Barricade
25032,Keplan Mine Black Column
25033,Keplan Mine Black Geyser
25034,Keplan Mine Black Column Medium
25035,Keplan Mine Black Column Small
25036,Rhutum Broken Cannon
25037,Red Orc Prison
25038,Pot
25039,Pot
25040,Pot
25041,Plate
25042,Oak Barrel
25043,Oak Barrel
25044,Censer
25045,Basket
25046,Basket
25047,Basket
25048,Bone Decoration
25049,Skeleton Decoration
25050,Box
25051,Box
25052,Box
25053,Old Memorial Stone
25054,Old Coffin
25055,Wooden Room's Book
25056,Wooden Room's Book
25057,Weapon Decoration
25058,Piles of Wood
25059,Totem
25060,Junk
25061,Drying Rack
25062,Tomb
25063,Wooden Column
25064,Rock
25065,Box
25066,Box
25067,Prison
25068,Prison
25069,Harpy Egg
25070,Hand of Kzarka
25071,Memorial Stone
25072,Wooden Column
25073,Gahaz Prison
25074,Stone Waragon Egg
25075,Griffon Egg
25076,Griffon Egg
25077,Griffon Egg
25078,Big Elephant
25080,Steppe Wagon
25081,Injured Ostrich
25082,Manshaum Narc's Spear
25083,Manshaum Narc's Spear
25084,Manshaum Narc's Spear
25085,Treant Forest Totem
25086,Treant Forest Totem
25087,Treant Forest Amulet
25088,Treant Forest Amulet
25089,Treant Ghost Tree
25090,Treant Ghost Tree
25091,Treant Old Tree
25092,Treant Old Tree
25093,Black Dragon
25094,Ferrial
25095,"Kzarka, the Lord of Corruption"
25096,Fadus Blue Barrier
25097,Fadus Weapon Ornament
25098,Fadus Blue Box
25099,Fadus Blue Pride
25100,King Clam
25101,Terrmian Possessed Spirit
25102,Gyfin Rhasia Statue of Earth
25103,Terrmian Wing Balloon
25104,Sand
25105,Portable Griffon
25106,Splashy Water Balloon
25107,Treasure Chest
25108,Treasure Chest
25109,Treasure Chest
25110,Treasure Chest
25111,Treasure Chest
25112,Treasure Chest
25113,Treasure Chest
25114,Treasure Chest
25115,Snowman
25116,Incarnation of Corruption
25117,Incarnation of Corruption
25118,Sealed Door
25120,Sangoon
25121,Sangoon
25122,Aiming Point
25123,Sangoon
25124,Sangoon
25125,Sangoon
25126,Sangoon
25127,Uturi
25128,Dokkebi Soul
25129,Military Officer
25130,Boar
25132,Bulgasal
25133,Bulgasal
25134,Dark Bonghwang
25135,Jigwi
25138,Deposed Crown Prince
25139,Blue-clad Youth
25140,Uturi
25142,Cheoyong
25144,Palace Guard
25145,Hellfire-Infused Flame
25146,Rising Hellfire
25147,Flame of Resentment
25148,Jigwi's Flame
25149,Water's Reflection
25150,Heart's Reflection
25151,Trial of Wisdom
25152,Trial of Wisdom
25153,Trial of Wisdom
25154,Trial of Wisdom
25155,Trial of Wisdom
25156,Trial of Wisdom
25157,Trial of Wisdom
25158,Trial of Wisdom
25159,Trial of Wisdom
25160,Trial of Wisdom
25161,Trial of Wisdom
25162,Bulgasal's Iron Armor
25163,Blazing Iron
25164,Blazing Fire
25165,Iron Aura
25166,Soul of Fire
25167,Iron Aura
25168,Blazing Fire
25169,Bulgasal Soldier
25170,Bulgasal Soldier
25171,Bean Archer
25172,Red Bean Swordsman
25173,Millet Spearman
25174,Uturi
25175,Bean Sack
25176,Aiming Point
25177,Soybean and Red Bean
25178,Dark Bonghwang
25179,Dark Bonghwang
25180,Dark Bonghwang
25181,Dark Bonghwang
25182,Dark Bonghwang
25183,Dark Bonghwang
25184,Divided Moon
25185,Deposed Crown Prince
25186,Mooncast Shadow
25187,Cheoyong
25188,Cheoyong
25189,Black Bear
25190,Boar
25201,Erekhantus
25202,Limbo Spire
25203,Erekhantus
25204,Erekhantus
25205,Murrasto
25206,Murrasto
25207,Atoraxxion
25208,Atoraxxion
25209,Atoraxxion
25210,Atoraxxion
25211,Atoraxxion
25212,Atoraxxion
25213,Atoraxxion
25214,Atoraxxion
25215,Atoraxxion
25216,Atoraxxion
25217,Atoraxxion
25218,Atoraxxion
25219,Atoraxxion
25220,Impassioned Amarillos
25221,Heart of Creation
25222,Tuntaros
25223,Impassioned Amarillos
25224,Keluos
25225,Keluos
25226,Keluos
25227,Keluos
25228,Veinturam
25229,Poisoned Area
25230,Blessing of Tunta
25231,Impassioned Amarillos
25232,Impassioned Amarillos
25233,Bush
25234,Bush
25235,Root of Creation
25236,Vendum
25237,Vrekahim
25238,Vayeturem
25239,Syketurem
25240,Oreturem
25241,Power Source
25242,Sol Magia
25243,Impassioned Amarillos
25244,Root of Creation
25245,Heinton
25246,Yolu's Eye
25247,Impassioned Amarillos
25248,Impassioned Amarillos
25249,Impassioned Amarillos
25250,Impassioned Amarillos
25251,Impassioned Amarillos
25252,Impassioned Amarillos
25253,Impassioned Amarillos
25254,Impassioned Amarillos
25255,Impassioned Amarillos
